Planet Name,Orbital Period,Orbital Eccentricity,Orbital Inclination,Planet Radius (Earth Radii),Planet Density,Equilibrium Temperature,Insolation Flux,Transit Depth,Transit Duration,Star Mass,Effective Temperature,Star Luminosity,Star Radius,Star Age,Metallicity,Distance,Parallax,Discovery Year,Number of Photometric Measurements,Number of RV Measurements,Number of Spectroscopic Measurements,Number of Duplicated Measurements,Right Ascension,Declination,Galactic Longitude,Galactic Latitude,Planet Radius Error (Lower),Planet Radius Error (Upper),Planet Radius Limit,Star Mass Limit,Star Radius Error (Lower),Star Radius Error (Upper),Star Radius Limit,Star Age Error (Lower),Star Age Error (Upper),Star Age Limit,Star Age (Gyr)
TOI-2338 b,-0.27020173295660516,1.7947453670101434,0.7538886942558137,1.2503843659714178,1.3370420046802056,-0.21213724894717306,0.5273497417088207,1.535358995023477,0.20520658356486965,0.1966794480505424,0.14174440705979882,-0.013,0.2449192227123163,1.054171088951844,1.2537518924014046,-0.2040644041220577,-0.13275431131555346,1.607372291771398,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.486054968424166,-1.3730339581128193,1.1913468254849786,-1.2783457932272295,-0.2538721557662555,-0.08087695004800646,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,-0.14622894348530127,-0.14180560055088612,0.0,-0.22020648135494272
PZ Tel b,1.9510101113961318,1.7825439826420395,2.5384264194736756,1.3027488155124494,2.5897198295814,-2.162281313546048,-0.7040921467532337,1.4291802917743153,0.01790647676824133,1.3088246959037253,-0.39035721167720644,0.0066166286097855,0.5598164628013487,-2.122264179961022,-0.038075406914948845,-1.2561093882505956,1.4531348233659729,1.607372291771398,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.35490171357632416,-1.556864390809141,1.683611321430273,-0.9669856304149353,0.024980337526646447,-0.005467759905994833,0.0,0.0,0.392273673234269,-0.10977449434612854,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-1.4744811973700753
KMT-2018-BLG-0030L b,1.9168731078914478,-0.6791378258028552,-0.43642428791640553,1.4117763734560467,-1.0441523478377854,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-1.3541733495430675,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.2891162790578643,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.004662779818282744,-1.284035890158988,1.7263148527257188,-0.2683874405243444,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.4345636041754541
KMT-2018-BLG-0087L b,1.760522188321305,-0.6791378258028552,-0.43642428791640553,1.1541130794634615,-1.6211375569864663,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-2.6760383901989147,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.3156106275712927,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.007866769422493373,-1.2811036834602445,1.7263148527257188,-0.25987992821368955,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,2.3487592818499716
KMT-2018-BLG-0247L b,1.8854247767554637,-0.6791378258028552,-0.43642428791640553,1.4002192814322558,-0.6292347648935142,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-2.094928585663397,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.3074134033686837,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.003928993922732356,-1.2715136044246447,-2.5337480474549903,-0.2535028189817953,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.998841444942964
OGLE-2018-BLG-0298L b,1.8690740700161477,-0.6791378258028552,-0.43642428791640553,0.8551213053314781,-1.4480787777919026,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-0.7598288271072275,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.2931395544101685,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.008583674533850469,-1.307101588150379,1.7263148527257188,-0.292472228220065,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.8896751768743552
KMT-2018-BLG-2602L b,1.900850173789919,-0.6791378258028552,-0.43642428791640553,1.4174414926340746,-1.246686531537413,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-0.8580254511837445,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.08933864211867,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.04494274640206885,-1.1959880483783696,-2.3533549736341284,-0.2364400913210854,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.9859828826277249
OGLE-2018-BLG-1119L b,1.9133072992522977,-0.6791378258028552,-0.43642428791640553,1.4285515599451923,-1.4231411398958287,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-1.4543379237629506,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.235857046374604,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.09189104360592847,-1.3430303234638379,1.7263148527257188,-0.4742992377929861,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.518015717424448
TOI-1450 A b,0.8554552804089889,-0.6791378258028552,-0.6117069047564752,-1.231639531356413,0.8182981002856871,-0.17865507840302697,1.3179024896737963,-0.6678079900976989,-2.3465678803928247,-1.4543379237629506,-1.939661363865799,-1.56498744813705,-1.6532871396629283,0.07738014931023597,-0.8149338917508778,-1.3781879195608413,1.7290350330608777,1.905335657260524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.43481042078811694,1.5786171499914416,-0.24244342695253496,0.4468771098540973,-2.0021967790746307,2.0278232790179134,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.518015717424448
Kepler-210 b,-0.8755843719971542,-0.6791378258028552,-1.7523543195717528,-0.28647642473540824,-0.3450427635095654,0.4543948122683567,1.7016797155879229,0.32353966486016095,-1.3559565696532434,-0.4999030606015698,-1.0245226826469265,-0.798736735486762,-0.8938262011201675,-1.0776726298451345,1.6546274380373016,-0.4739825580782791,0.16498317976272084,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.5696421134673038,0.5809976656582109,-0.4926141373521623,0.07708775381674036,-0.35162025525995094,0.016168432823700892,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,-1.0736681173446423,1.4996764257024777,0.0,0.6210802581439017
HD 70642 b,1.8689692525813102,1.6287304527550008,-3.2227024411093175,1.376158275211741,0.2664515250403215,-1.8290893856206096,-0.7040921467531807,1.6763693069364076,0.01790647676824133,0.47275637402955595,0.369480319222732,0.0120356126040698,0.10752128214010667,-1.6268883067174746,1.2537518924014046,-1.3438728123227595,1.6505792136270043,-2.449216776580147,2.155323140518369,3.05297493781877,-0.2721781592978959,0.0,-1.2869538895062356,-1.436206401632923,1.2959937283637721,-0.3856417953294817,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,-1.263667682151601,1.1926390883590552,0.0,-0.583039386342936
HD 25015 b,1.9260709351446792,1.7483846054094125,-3.2227024411093175,1.3441821770436102,1.4386655634297971,-2.033237834327101,-0.7040921467514784,1.7333607049843467,0.01790647676824133,-0.21130017659972075,-0.4008236824143303,-0.384158882639915,-0.27126620379974176,0.07738014931023597,0.0816176943450747,-1.3033394078593705,1.5584665819394068,0.5043590629925244,2.155323140518369,-0.3277025362164212,-0.2721781592978959,0.0,-1.5687179781457032,-1.169926791689671,1.040054359752066,-1.6815235745199952,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,0.7353994318797877,-1.3104888161173058,0.0,0.2964088284471195
HD 191806 b,1.8411422371266275,1.6752600661512551,-2.4361602332796486,1.3441821770436102,1.4697718790548686,-1.6390087353385072,-0.7040921467528594,1.3668244565682501,0.01790647676824133,0.44229752757108026,0.836268161520711,0.348304863048161,0.7301088644487033,-0.4430736224208449,1.8170545361415713,-1.1668168034173323,1.2623628287200106,-0.2128036659945015,2.155323140518369,-0.3277025362164212,-0.2721781592978959,0.0,0.8316828640306758,1.1097594988412511,-0.2856170014494114,0.02585819257475146,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.9182227677056705,0.9665461520657441,0.0,-1.607082566761603,1.5860097306680687,0.0,-0.5439930424975343
HD 95544 b,1.865695077896546,1.0088804741836084,-0.5480503104777514,1.3636306363616688,0.873359808997633,-1.790103601921061,-0.7040921467529495,1.6060443181829898,0.01790647676824133,0.2584294561384293,0.35381621549584186,0.477969471569707,0.3116940101671056,0.07738014931023597,0.5191050869394142,-1.0638203871277743,1.0578107027348937,1.0371284367183875,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.0462625162569132,2.7161231711274207,0.28727207097808843,1.060518576840663,0.024980337526646447,-0.005467759905994833,0.0,0.0,0.11402607918083774,-0.3488843141562019,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.3024932904860542
HD 103891 b,1.859140036470307,1.737172618082326,-3.2227024411093175,1.3883504442727832,-0.18983512325410465,-1.526476079518132,-0.7040921467520194,0.8027619057354812,0.01790647676824133,1.072826936458026,0.9482977262178054,0.786,1.3327835744728782,-0.062215345289764364,-1.1753573181483292,-1.215203768728405,1.3643221572947672,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.9534670334459306,-0.97404147729058,1.4130515262784233,1.8791930456515817,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.26777403979997283,0.06990359612434302,0.0,-1.9573474592983275,1.98030003425646,0.0,-1.260502304718161
HIP 948 b,1.9481469382961303,1.6905681501222007,4.958772230348231,1.3169527439829807,2.363276776966216,-2.1743209620192276,-0.7040921467514784,1.7835750348072592,0.01790647676824133,-0.6945762832777057,-1.0820779473831057,-0.757821214856132,-0.7451161387561331,0.07738014931023597,-0.038075406914948845,-1.3161101096476728,1.5873576159782166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.729314315220722,-1.4304141139935191,1.6412829173949712,-2.3180079647792518,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.03699239189058557,0.05434259602172445,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.8241660581558683
HD 30562 b,1.806748104662474,1.7955770160303923,-2.502445431519509,1.4117763734560467,-1.035586995075843,-1.545997496867564,-0.7040921467500784,1.306396369391497,0.01790647676824133,0.5941074007348953,0.6139733830685787,0.45,0.9271467281685883,-0.09870658132009016,1.1164869759827354,-1.3594882804727035,1.686288387647335,-1.528675764999282,2.155323140518369,3.050110820169247,-0.2721781592978959,0.0,-1.5218677512274106,-0.920821419575331,0.9672827654266194,-1.2224495468517043,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,-1.5019144347562543,1.4662893135997943,0.0,-0.7348084452027375
HIP 67537 b,1.8829069789024344,1.788753917101932,-1.321118164707823,1.3307588484077069,1.914754542315063,-1.2643247921770857,-0.7040921467526696,-1.0511476004489084,0.01790647676824133,3.310458385922691,-0.5967436504473235,1.61668552089551,2.6739096079503217,0.07738014931023597,0.7802639729953833,-0.9375173861524663,0.8295652738769425,0.01415623131775342,2.155323140518369,-0.3277025362164212,-0.2721781592978959,0.0,-0.7189353439955032,-1.4385983207511412,1.5631079618191874,0.46856050547777583,0.024980337526646447,-0.005467759905994833,0.0,0.0,1.904404129171894,-2.064215009266707,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-2.467922546675335
HD 69123 b,1.7890154611885565,1.649557646858469,-2.267480251700393,1.3822955215656973,-0.06981254855462189,-0.9923533340967532,-0.7040921467519927,-0.9494945991808675,0.01790647676824133,2.2358674136325707,-0.7473050431832855,1.47,2.5711219233262628,0.07738014931023597,0.14241653420001466,-1.12242257992257,1.172142805375643,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2961941696565689,-1.383591471647639,1.273117846894525,-0.34716989557001326,0.024980337526646447,-0.005467759905994833,0.0,0.0,0.8615808082058323,-1.066765106950333,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-2.077478364307594
OGLE-2012-BLG-0724L b,1.82149351542722,-0.6791378258028552,-0.43642428791640553,1.449926585368675,-1.7310200578586685,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-2.094928585663397,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.30359300445563,-0.2772057243027166,-0.2128036659945015,2.177865462924018,-0.3277025362164212,-0.2721781592978959,0.0,0.07277632339546147,-1.3085988248801455,-2.5337480474549903,-0.4082500915396089,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.998841444942964
Kepler-427 b,-0.6136399427455509,1.787420730102229,0.7410119285461115,1.4224769413606695,-1.844952471829129,0.6234796030925795,-0.7040921467532476,1.4988045270282215,0.638705620960606,0.1035741358804956,0.4781239495634529,0.29,0.6727714706718778,1.054171088951844,-1.1753573181483292,0.9910336381596341,-1.053592632369537,-0.6296591607006524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.4672299209564492,0.6131244932888636,-0.5073158695570369,0.193522172217606,2.240186821953225,-2.302140400558554,0.0,0.0,1.1150662251687362,-1.2956086862497602,0.0,1.0309725741122568,-1.7416040033047238,0.0,-0.09665742949537327
CoRoT-18 b,-0.8931419496844875,1.3141746057636916,-0.5472684581659971,1.469247081248302,-0.18390692890988752,1.3925638142164125,1.878990258760821,1.7231456400987077,-0.6580330024121215,0.07240258679517265,-0.053606973723308436,-0.17,0.14891479017713727,-2.2425556826635473,-0.709100568476095,0.7075891112919402,-0.882692386394254,-1.187983390625689,-0.4634911284070809,3.053019329306614,-0.2721781592978959,0.0,-1.4157499290863165,-0.809304269170472,1.0180676432306923,-0.4664801401006184,2.1215408176668484,-2.2051676803800015,0.0,0.0,0.7248452788211286,-0.9417536961820041,0.0,-2.03354718288782,2.065217840948489,0.0,-0.05575008720722938
BD+20 2457 c,1.6671195125018174,1.636093819298074,-0.43642428791640553,1.3375174475639438,1.8041398968795852,0.4426490929076377,-0.7040921467532424,-1.2510631847198617,0.01790647676824133,3.310458385922691,-1.3975612463647398,1.8793999999999977,2.963702254890403,0.07738014931023597,-2.7319604117682057,1.3691282810060008,-1.254437406183176,-1.528675764999282,-0.4634911284070809,3.050110820169247,-0.2721781592978959,0.0,-1.1246241627260247,-0.318813224065548,1.0525873119336848,1.976550484365836,0.024980337526646447,-0.005467759905994833,0.0,0.0,1.9613376871971495,-2.1114223771809364,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-2.467922546675335
HD 179949 b,-0.850012928047641,0.43221632783099156,-0.43642428791640553,1.4285515599451923,-1.4193188718492111,1.4893449932376783,-0.7040921467513203,1.5566457050214082,0.01790647676824133,0.8645907788550892,1.1272102865293319,0.301458432918598,0.5731121372767203,-1.5731191514949843,0.6945821802962322,-1.3529773809282029,1.6713948037411115,-2.613816412585278,2.155323140518369,3.0530215774210903,3.6742366555647386,0.0,0.4821328106790591,-1.2287578094382683,-2.112947962916389,-0.8220856599565599,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.8062372511101956,0.7438084237895473,0.0,-2.03354718288782,0.8886824278611455,0.0,-1.047028549909061
KMT-2019-BLG-1806L b,1.8730512617524573,-0.6791378258028552,-0.43642428791640553,-0.7230831356185827,0.31173980722383027,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-0.5970301677692388,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.299718937953246,-0.2772057243027166,1.607372291771398,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.10114221884225115,-1.3030656551317819,-2.5321148987052706,-0.4399127270662636,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.7238805869663321
Kepler-1052 b,-0.05395290790537633,-0.6791378258028552,0.6587535023151255,-0.290565299417703,-0.3385742118886149,-0.3579436758240564,0.8262607090538358,-0.4341260395659202,1.068762566169017,0.31994063739742706,0.6241174360893537,-0.0468471017550459,0.2077132384374336,-0.12182574541057647,-0.15513757249600738,0.9172412543799716,-1.011808648998417,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.641538939551246,0.7696977895084893,-0.4148750056159416,0.06962753515512746,0.894478316311138,-0.5219816004112131,0.0,0.0,1.0721653182236262,-0.7864055238601226,0.0,0.29973707967759833,0.04872698300704725,0.0,-0.38413318794756784
CoRoT-13 b,-0.8171010649946507,-0.6791378258028552,-0.04708597332943991,1.1368584626158629,-0.10315064539350509,0.9825343541312509,-0.7040921467532483,1.4637855155622765,-0.013541497647953047,0.5031656329254954,0.7218496110662826,0.0731380972915424,0.16893483903959958,-1.1666293726898787,-0.09692578578851337,1.1062646973778396,-1.1139408827402446,-1.360974628915328,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.3955966830767899,-0.9096348997333616,1.0613706660830138,-0.4104843506324643,-0.7774467352843899,0.47908195721601093,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,-0.5367623276012407,0.3346217261641678,0.0,-0.6216638387140011
HD 80606 b,0.7678745508375466,1.7955770160303923,0.6093749432114647,1.3094751966512155,0.8902931458611558,-1.013507554852918,-0.7040921467514784,1.5926180796586034,2.5684713943173976,0.6846422838416598,0.11302513953599694,-0.0023662605391413,0.22650502683736545,0.7431791811358263,2.1796435204728213,-1.1630128658211556,1.2545100528467055,-2.613816412585278,2.177828047646748,3.0530215774210903,3.6742347356252663,0.0,-1.2046234013830102,1.004820079479266,0.6866183359286688,1.4979901598080099,0.3259777378868462,-0.6209827587095309,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,-0.4648355954414859,-0.14180560055088612,0.0,-0.8435570811378797
HD 108874 b,1.4931648783612905,1.5352754528000985,-0.43642428791640553,1.4117763734560467,-1.0648040410283697,-1.4290997788167408,-0.7040921467514784,1.6637562536108441,0.01790647676824133,0.5335264820150101,0.16934663093586344,-0.0007186567737871,0.2449192227123163,1.3087832045608803,1.5326678095130284,-1.1960552310213293,1.323506464107191,-2.5913267323251654,2.155323140518369,3.0530215774210903,3.6738204122018745,0.0,-0.8907692885203605,-0.22802473233921774,1.2745140931240608,2.8040719783301857,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,0.20407976512659992,-1.3779256611534565,0.0,-0.6598452038623869
HD 177830 b,1.460069553409754,1.426688197372902,-0.43642428791640553,1.4060360921074926,-0.8853685854551085,-1.0288953627929296,-0.7040921467524103,0.16663193694264095,0.01790647676824133,2.293053323112502,-0.6861329035563571,0.685024785105714,1.7555847616413698,0.23760560576470108,2.5871625215532283,-1.1805684965234613,1.290954236753751,-2.613816412585278,2.155323140518369,3.05297493781877,3.6742366992696143,0.0,0.42299238551455737,-0.12959056046497258,-0.8710081488224045,-0.0332077605636494,0.024980337526646447,-0.005467759905994833,0.0,0.0,0.6457760284430024,-0.8685774429180123,0.0,0.0002815288750675065,-0.32426395333109725,0.0,-2.1048630462071958
HD 210277 b,1.556612465204284,1.7776628260125873,-0.43642428791640553,1.4117763734560467,-1.1434434104228344,-1.4660782435712683,-0.7040921467514784,1.653323323249832,0.01790647676824133,0.2584294561384293,0.0804269615986744,-0.032,0.28067168566901635,2.162843949697618,1.2537518924014046,-1.3839913147678047,1.7422744392304428,-2.613816412585278,2.155323140518369,3.0530215774210903,3.6738204122018745,0.0,1.853807124471773,-0.955812679236661,-0.9970755110467728,-1.6795428225808349,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,-0.14622894348530127,-0.14180560055088612,0.0,-0.3024932904860542
HD 7924 b,-0.727675000619071,1.1434749735757972,-0.43642428791640553,-0.5239423230078718,-0.00017341003876527732,0.24943437423411383,1.6841596531841865,-0.32170562707674066,0.01790647676824133,-0.8908396564925088,-0.43427440991610755,-0.406364754383841,-0.42565114369095414,-1.6529277306374273,-1.2758203875461818,-1.4058443411652772,1.7918152993739311,-1.6916383811991829,2.155323140518369,3.050110820169247,3.6742366992696143,0.0,-1.6954370983689222,2.7161231711274207,0.2509421964921598,0.16256110012517616,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.0175757478601084
HD 8574 b,1.2170791158069136,1.7329447272696088,-0.43642428791640553,1.4002192814322558,-0.6739678790502487,-1.045892177667146,-0.704092146752345,1.453131935190249,0.01790647676824133,1.2500101740212965,0.9336855611630506,0.376487716795318,0.706157119386563,0.651068025436318,-0.09692578578851337,-1.2670246459826,1.4772371708133474,-2.5913267323251654,2.155323140518369,3.0530215774210903,3.6742347356252663,0.0,-1.6930332326046937,-0.03845991987303049,0.33370479957967003,-1.3290588317015657,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,-1.3576113794955587,0.49659192393918,0.0,-1.4238330028645152
Kepler-970 b,-0.26857175354224655,1.748061903575257,0.29557992069361333,-0.42790733896496136,-0.14878642568066328,-0.8274792122005337,0.37320505300896906,-0.039629700441302644,-0.8479339710159279,-0.8252518014922448,-1.2671252287668837,-0.775,-0.6657085978626125,-2.1900800237295557,0.0816176943450747,-0.15116378831706753,-0.18577317412416,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.4995964834754919,0.462964144360165,-0.5540075808212841,0.11083457625975796,-0.0022272398778950694,0.06851512577702618,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,-2.03354718288782,2.065217840948489,0.0,0.9541370546890989
HD 90156 b,0.21944904859330536,1.737172618082326,-0.43642428791640553,0.21860921836690686,-0.9346103567390324,-0.6825686720224317,-0.7040921467514784,0.43499898074006066,0.01790647676824133,-0.27504779057486844,0.16788617896192076,-0.143,-0.028253460134301616,0.23760560576470108,-1.424669042991312,-1.3806992280869688,1.7347664794968278,-1.528675764999282,2.155323140518369,-0.3277025362164212,3.6742366971735434,0.0,-1.1134602681410508,-1.3062247941888983,1.351338329174367,0.5343225221553299,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.0307662711033962,1.0440838785395306,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.3707822441339561
KMT-2017-BLG-1194L b,1.819722504073012,-0.6791378258028552,-0.43642428791640553,-0.8863398088641004,0.580794815858038,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-1.689143174545637,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.080379467812097,-0.2772057243027166,1.607372291771398,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.1720016379229699,-1.2454139823323396,-2.346190663939649,-0.4713098946012696,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.7048446355615174
KMT-2019-BLG-0253L b,1.878449686126698,-0.6791378258028552,-0.43642428791640553,-0.26619664129864223,-0.3777133146120006,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-0.7271808892757851,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.1569508641762547,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.053484133615807776,-1.3051330485881703,-2.5337480474549903,-0.3777087861763502,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.8570531138607582
OGLE-2018-BLG-0516L b,1.849646785143233,-0.6791378258028552,-0.43642428791640553,0.2998837107877037,-1.0185259537829126,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-1.4877897757849,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.3156106275712927,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.08484991209724044,-1.3281725353644955,1.7263148527257188,-0.44756741541123407,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.5453816792806865
OGLE-2018-BLG-0977L b,1.8333758714667931,-0.6791378258028552,-0.43642428791640553,-0.5192248692704571,-0.010657263603596999,0.009578202621359898,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,-1.4877897757849,0.09879557903634847,-0.0712,0.041734558775617915,0.07738014931023597,-0.038075406914948845,2.290463787930611,-0.2772057243027166,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.06453113451295737,-1.3193001251089056,1.7263148527257188,-0.4099006203207639,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.5453816792806865
LkCa 15 b,-0.5000570839888706,-0.6791378258028552,-3.0061509254601293,-0.34899048375486474,0.04093130702156553,-2.1160717423117945,-0.7040921467514784,-0.3326772539835563,0.01790647676824133,0.041158928541387675,-1.3495525465432923,-0.191639379988306,0.9271467281685883,-2.248441037382166,1.5326678095130284,-0.7595969484664904,0.5458928821350101,-0.42679352218399386,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.5306732060828687,-0.2444948125013673,0.7650116645149854,-0.8278527688943521,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.01513251982035021
HD 130322 b,-0.598989672354276,0.6308957282346864,-0.43642428791640553,1.4174414926340746,-1.246686531537413,0.015260515964091878,-0.7040921467514784,1.757706973533623,0.01790647676824133,-0.02154853853815644,-0.12309797520650945,-0.235442140324206,-0.21347699075873033,-2.016289420542737,-0.26979842860059766,-1.3308965771843275,1.6209740823730667,-2.613816412585278,2.155323140518369,3.0530215774210903,-0.2721781592978959,0.0,-0.5761085512915625,-0.81446446748155,1.7090578846856188,1.822269762512989,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.06496736464121414
