Planet Name,Parallax,Number of Photometric Measurements,Number of Spectroscopic Measurements,Right Ascension,Declination,Galactic Longitude,Star Age Limit,Cluster
Kepler-495 b,-0.7804954955447879,-0.4634911284070809,-0.2721781592978959,0.4137952617384102,0.3870706754052325,-0.6085945450919829,0.0,0
Kepler-495 c,-0.7804954955447879,-0.4634911284070809,-0.2721781592978959,0.4137952617384102,0.3870706754052325,-0.6085945450919829,0.0,0
Kepler-1726 b,-0.3421764121779658,-0.4634911284070809,-0.2721781592978959,0.379270241686856,0.7208089960987644,-0.4906238912544186,0.0,0
Kepler-493 b,-1.2860759308951146,-0.4634911284070809,-0.2721781592978959,0.6406302909688488,0.3771183692502538,-0.5470227638141167,0.0,0
TOI-4010 e,0.4340998884089853,-0.4634911284070809,-0.2721781592978959,-1.696270870973825,2.1316807385217453,0.2649746625881141,0.0,0
HAT-P-61 b,-0.2067119174412047,-0.4634911284070809,-0.2721781592978959,-1.5091020882007242,0.9758911315069234,0.5996309681633498,0.0,1
HATS-46 b,-0.479031277225233,-0.4634911284070809,-0.2721781592978959,-1.729314315220722,-1.6215973885703403,1.5416395331382629,0.0,1
BD+20 2457 b,-1.254437406183176,-0.4634911284070809,-0.2721781592978959,-1.1246241627260247,-0.318813224065548,1.0525873119336848,0.0,1
TOI-2338 b,-0.1327543113155534,-0.4634911284070809,-0.2721781592978959,-1.486054968424166,-1.3730339581128193,1.1913468254849786,0.0,1
PZ Tel b,1.4531348233659729,-0.4634911284070809,-0.2721781592978959,0.3549017135763241,-1.556864390809141,1.683611321430273,0.0,1
KMT-2018-BLG-0030L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,-0.0046627798182827,-1.284035890158988,1.7263148527257188,0.0,1
KMT-2018-BLG-0087L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,-0.0078667694224933,-1.2811036834602445,1.7263148527257188,0.0,1
KMT-2018-BLG-0247L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,-0.0039289939227323,-1.271513604424645,-2.5337480474549903,0.0,0
OGLE-2018-BLG-0298L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,-0.0085836745338504,-1.307101588150379,1.7263148527257188,0.0,1
KMT-2018-BLG-2602L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0449427464020688,-1.1959880483783696,-2.3533549736341284,0.0,0
OGLE-2018-BLG-1119L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0918910436059284,-1.343030323463838,1.7263148527257188,0.0,1
TOI-1450 A b,1.7290350330608777,-0.4634911284070809,-0.2721781592978959,0.4348104207881169,1.5786171499914416,-0.2424434269525349,0.0,0
Kepler-210 b,0.1649831797627208,-0.4634911284070809,-0.2721781592978959,0.5696421134673038,0.5809976656582109,-0.4926141373521623,0.0,0
HD 70642 b,1.6505792136270043,2.155323140518369,-0.2721781592978959,-1.2869538895062356,-1.436206401632923,1.295993728363772,0.0,2
HD 25015 b,1.5584665819394068,2.155323140518369,-0.2721781592978959,-1.5687179781457032,-1.169926791689671,1.040054359752066,0.0,2
HD 191806 b,1.2623628287200106,2.155323140518369,-0.2721781592978959,0.8316828640306758,1.1097594988412511,-0.2856170014494114,0.0,2
HD 95544 b,1.0578107027348935,-0.4634911284070809,-0.2721781592978959,-1.0462625162569132,2.7161231711274207,0.2872720709780884,0.0,0
HD 103891 b,1.3643221572947672,-0.4634911284070809,-0.2721781592978959,-0.9534670334459306,-0.97404147729058,1.4130515262784231,0.0,1
HIP 948 b,1.5873576159782166,-0.4634911284070809,-0.2721781592978959,-1.729314315220722,-1.4304141139935191,1.6412829173949712,0.0,1
HD 30562 b,1.686288387647335,2.155323140518369,-0.2721781592978959,-1.5218677512274106,-0.920821419575331,0.9672827654266194,0.0,2
HIP 67537 b,0.8295652738769425,2.155323140518369,-0.2721781592978959,-0.7189353439955032,-1.4385983207511412,1.5631079618191874,0.0,2
HD 69123 b,1.172142805375643,-0.4634911284070809,-0.2721781592978959,-1.2961941696565689,-1.383591471647639,1.273117846894525,0.0,1
OGLE-2012-BLG-0724L b,-0.2772057243027166,2.177865462924018,-0.2721781592978959,0.0727763233954614,-1.3085988248801457,-2.5337480474549903,0.0,2
Kepler-427 b,-1.053592632369537,-0.4634911284070809,-0.2721781592978959,0.4672299209564492,0.6131244932888636,-0.5073158695570369,0.0,0
CoRoT-18 b,-0.882692386394254,-0.4634911284070809,-0.2721781592978959,-1.4157499290863165,-0.809304269170472,1.0180676432306923,0.0,1
BD+20 2457 c,-1.254437406183176,-0.4634911284070809,-0.2721781592978959,-1.1246241627260247,-0.318813224065548,1.0525873119336848,0.0,1
HD 179949 b,1.6713948037411115,2.155323140518369,3.6742366555647386,0.4821328106790591,-1.2287578094382683,-2.112947962916389,0.0,3
KMT-2019-BLG-1806L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.1011422188422511,-1.303065655131782,-2.53211489870527,0.0,0
Kepler-1052 b,-1.011808648998417,-0.4634911284070809,-0.2721781592978959,0.641538939551246,0.7696977895084893,-0.4148750056159416,0.0,0
CoRoT-13 b,-1.1139408827402446,-0.4634911284070809,-0.2721781592978959,-1.39559668307679,-0.9096348997333616,1.0613706660830138,0.0,1
HD 80606 b,1.2545100528467057,2.177828047646748,3.674234735625266,-1.2046234013830102,1.004820079479266,0.6866183359286688,0.0,3
HD 108874 b,1.323506464107191,2.155323140518369,3.6738204122018745,-0.8907692885203605,-0.2280247323392177,1.2745140931240608,0.0,3
HD 177830 b,1.290954236753751,2.155323140518369,3.6742366992696143,0.4229923855145573,-0.1295905604649725,-0.8710081488224045,0.0,3
HD 210277 b,1.7422744392304428,2.155323140518369,3.6738204122018745,1.853807124471773,-0.955812679236661,-0.9970755110467728,0.0,3
HD 7924 b,1.7918152993739311,2.155323140518369,3.6742366992696143,-1.6954370983689222,2.7161231711274207,0.2509421964921598,0.0,3
HD 8574 b,1.4772371708133474,2.155323140518369,3.674234735625266,-1.6930332326046935,-0.0384599198730304,0.33370479957967,0.0,3
Kepler-970 b,-0.18577317412416,-0.4634911284070809,-0.2721781592978959,0.4995964834754919,0.462964144360165,-0.5540075808212841,0.0,0
HD 90156 b,1.7347664794968278,2.155323140518369,3.674236697173544,-1.1134602681410508,-1.3062247941888985,1.351338329174367,0.0,3
KMT-2017-BLG-1194L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.1720016379229699,-1.2454139823323396,-2.346190663939649,0.0,0
KMT-2019-BLG-0253L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0534841336158077,-1.3051330485881705,-2.5337480474549903,0.0,0
OGLE-2018-BLG-0516L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0848499120972404,-1.3281725353644955,1.7263148527257188,0.0,1
OGLE-2018-BLG-0977L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0645311345129573,-1.3193001251089056,1.7263148527257188,0.0,1
LkCa 15 b,0.5458928821350101,-0.4634911284070809,-0.2721781592978959,-1.5306732060828687,-0.2444948125013673,0.7650116645149854,0.0,1
HD 130322 b,1.6209740823730667,2.155323140518369,-0.2721781592978959,-0.5761085512915625,-0.81446446748155,1.7090578846856188,0.0,2
HD 102195 b,1.6498660597674148,2.176479825091798,3.6738204122018745,-0.9755965844628788,-0.7490484453097239,1.3455291397785747,0.0,3
HD 2638 b,1.370030644452206,2.155323140518369,-0.2721781592978959,-1.729314315220722,-0.922520083563082,0.0430604578170556,0.0,2
GJ 317 c,1.8123320658180648,-0.4634911284070809,3.674236697173544,-1.2615442131234027,-1.2180485715539633,1.2374578773906328,0.0,3
GJ 414 A c,1.8496715171476104,2.155323140518369,3.674234735625266,-1.0364302187629302,0.0296793038468737,0.931640640800388,0.0,3
HD 46375 b,1.6474189951463147,2.155323140518369,3.674234735625266,-1.415178205833021,-0.6906822993544768,0.9852779970581468,0.0,3
HD 192310 b,1.8836700769335832,2.155323140518369,3.6742366992696143,0.8734176069144393,-1.2698642886166869,-2.04121708468304,0.0,3
HD 115954 b,1.0592184527890451,-0.4634911284070809,-0.2721781592978959,-0.7877067957952354,0.3537978946346267,-0.1288738264690014,0.0,1
HD 11505 b,1.5414196501094064,-0.4634911284070809,-0.2721781592978959,-1.671918882682661,-0.8358016478221177,0.5765638283309775,0.0,1
HD 32963 b,1.551282079087878,2.155323140518369,3.674234735625266,-1.503267195955999,-0.1159093939685365,0.7719091508671639,0.0,3
HD 80869 b,1.0789749176979806,-0.4634911284070809,-0.2721781592978959,-1.203863817115412,0.1633402658503367,0.8773088506117067,0.0,1
HD 55696 b,1.1457404105731566,2.155323140518369,3.6738204122018745,-1.3712577377597972,-1.4173987392100151,1.252854380633966,0.0,3
HD 34445 b,1.4635918821205,2.155323140518369,3.6742366555647386,-1.4936940986600686,-0.6472939880611398,0.907427011710793,0.0,3
GJ 15 A b,1.90975001521724,2.155323140518369,3.6742366992696143,-1.729314315220722,0.6298575761378528,0.1513015135133887,0.0,3
GJ 15 A c,1.90975001521724,2.155323140518369,3.6742366992696143,-1.729314315220722,0.6298575761378528,0.1513015135133887,0.0,3
HIP 97233 b,0.9365801598905464,2.155323140518369,-0.2721781592978959,0.6696094868625493,-0.8229651656095102,-1.351862505611552,0.0,2
BD+60 1417 b,1.4758506791231232,-0.4634911284070809,-0.2721781592978959,-0.8644932081699205,1.647789434448647,0.2510621429180073,0.0,0
Kepler-1708 b,-1.26950606763446,-0.4634911284070809,-0.2721781592978959,0.6801682694636755,0.6089601667639001,-0.4551121126309194,0.0,0
KOI-4777.01,0.4634842318621207,-0.4634911284070809,-0.2721781592978959,0.4441890651161741,0.5278420179060862,-0.5442580187523217,0.0,0
HIP 5763 b,1.620656767194761,2.155323140518369,-0.2721781592978959,-1.7013531827516024,-0.4156040409227534,0.3209468204934705,0.0,2
HIP 34222 b,1.724518795381477,2.155323140518369,-0.2721781592978959,-1.3787942906045525,-0.0768550993937943,0.8654542294183368,0.0,2
HIP 86221 b,1.6484249494933276,-0.4634911284070809,-0.2721781592978959,-0.0084087002949416,-0.0620396628422428,-1.00774366492105,0.0,0
Kepler-53 b,-1.1929971764403189,-0.4634911284070809,-0.2721781592978959,0.5196642182797607,0.4559353184056857,-0.5511656829348952,0.0,0
HD 80913 b,1.304976360087571,-0.4634911284070809,-0.2721781592978959,-1.2189430021148953,-1.784303810194381,1.4803187986995878,0.0,1
HD 195019 b,1.5558465498076015,2.155323140518369,3.674234735625266,0.9691755901377,-0.35150390183713,-0.7923060908005904,0.0,3
ups And d,1.832654730176224,2.155323140518369,3.6738204122018745,-1.6843458690398698,0.4967522627594097,0.3353845964653643,0.0,3
HD 105779 b,1.367154162741984,-0.4634911284070809,-0.2721781592978959,-0.929222657252128,-1.1177353233388958,1.450725583740264,0.0,1
16 Cyg B b,1.744104103848156,2.155323140518369,3.6742366555647386,0.644714751577436,0.9994739507066048,-0.3499317060436001,0.0,3
ups And b,1.832654730176224,2.155323140518369,3.6738204122018745,-1.6843458690398698,0.4967522627594097,0.3353845964653643,0.0,3
HD 217107 b,1.7565268844372344,2.155323140518369,3.6738204122018745,2.3740619445402635,-0.8572020772212161,-0.5939486882276235,0.0,3
HD 187123 b,1.4650534518550409,2.155323140518369,3.674234735625266,0.6780300963996573,0.1841860889241524,-0.614523508830022,0.0,3
HD 187123 c,1.4650534518550409,2.155323140518369,3.674234735625266,0.6780300963996573,0.1841860889241524,-0.614523508830022,0.0,3
GJ 27.1 b,1.715671520678636,2.155323140518369,3.6738204122018745,-1.72591182751851,-1.4902872613064055,1.541556506634887,0.0,3
GJ 160.2 b,1.6897800401275118,2.155323140518369,3.674234735625266,-1.5607848370152582,-1.1789770422027577,1.0514660263172693,0.0,3
GJ 180 c,1.849097437103808,2.155323140518369,3.6738204122018745,-1.5168787821054297,-1.130872217719172,1.0585940573847346,0.0,3
GJ 682 b,1.90975001521724,2.155323140518369,-0.2721781592978959,-0.0089795052406259,-1.4910878400068412,1.6829907872809726,0.0,2
GJ 682 c,1.90975001521724,2.155323140518369,-0.2721781592978959,-0.0089795052406259,-1.4910878400068412,1.6829907872809726,0.0,2
NY Vir c,-0.6321453046149854,-0.4634911284070809,-0.2721781592978959,-0.7455452453035188,-0.8499202556094537,1.6079081519499463,0.0,1
HD 233832 b,1.3313660847372766,2.155323140518369,-0.2721781592978959,-1.010571715280283,0.9908570944539752,0.5462688669141239,0.0,2
Kepler-361 b,-1.0038663519062438,-0.4634911284070809,-0.2721781592978959,0.6796233726580895,0.7774886106610708,-0.4037952838736939,0.0,0
Kepler-299 d,-1.0710069962984143,-0.4634911284070809,-0.2721781592978959,0.3534330892468211,0.8831652994133427,-0.4421534437247332,0.0,0
Kepler-136 c,-0.4110383300782,-0.4634911284070809,-0.2721781592978959,0.6707934516183177,0.5563164452917823,-0.4747444924361013,0.0,0
Kepler-121 b,-0.5805800610210137,-0.4634911284070809,-0.2721781592978959,0.4190351671562323,0.4140126397962216,-0.5958884253876122,0.0,0
Kepler-119 b,-0.8253713256532773,-0.4634911284070809,-0.2721781592978959,0.657187107309884,0.5593583555729768,-0.477283502773331,0.0,0
Kepler-251 e,-0.9999002054652892,-0.4634911284070809,-0.2721781592978959,0.6733878501876386,0.6341203386283885,-0.4487973784787435,0.0,0
Kepler-258 c,-0.6786481098603282,-0.4634911284070809,-0.2721781592978959,0.6089241634635598,0.7684058094043981,-0.4227801294028325,0.0,0
Kepler-267 c,0.0353532297235652,-0.4634911284070809,-0.2721781592978959,0.7609553524291681,0.801008417504845,-0.3784242020256625,0.0,0
Kepler-269 c,-1.3390430459211438,-0.4634911284070809,-0.2721781592978959,0.5137229190926975,0.5151022761133621,-0.5306263343427727,0.0,0
GU Psc b,1.447943930458614,-0.4634911284070809,-0.2721781592978959,-1.7023795936923003,-0.3997894594343783,0.3143790472599541,0.0,1
Kepler-783 c,-0.5897262495724069,-0.4634911284070809,-0.2721781592978959,0.5342298025403907,0.8196541193180967,-0.4240894268503406,0.0,0
Kepler-1960 b,-1.238202450840617,-0.4634911284070809,-0.2721781592978959,0.6249397295976558,0.7763147349670395,-0.4167264152011447,0.0,0
Kepler-1868 b,0.001247839285675,-0.4634911284070809,-0.2721781592978959,0.5894898598649104,0.6053751984002713,-0.4792884745746986,0.0,0
iot Dra b,1.6275191936111435,2.155323140518369,-0.2721781592978959,-0.4718579691956091,1.5697284199935997,-0.1720510291296429,0.0,2
YSES 2 b,0.8801730177065664,-0.4634911284070809,-0.2721781592978959,-1.0073418249091928,-1.7201388547552434,1.4760071832257131,0.0,1
Kepler-311 c,-0.8953937179226324,-0.4634911284070809,-0.2721781592978959,0.3287456061916781,0.7969210501676834,-0.4755301587467845,0.0,0
Kepler-501 b,-1.104800790927419,-0.4634911284070809,-0.2721781592978959,0.6901328094525083,0.5128329268002455,-0.4842627942520915,0.0,0
V830 Tau b,0.727926249832466,-0.4634911284070809,-0.2721781592978959,-1.536410257657846,-0.1743591933748524,0.7426339362557304,0.0,1
Kepler-1845 b,-0.8336602292153004,-0.4634911284070809,-0.2721781592978959,0.5795568262057892,0.3505420683315979,-0.5752743035373021,0.0,0
Kepler-1740 b,-1.0750328250954797,-0.4634911284070809,-0.2721781592978959,0.6039896334017715,0.3789928463601262,-0.5569089098631645,0.0,0
Kepler-1763 b,-0.8763601779329081,-0.4634911284070809,-0.2721781592978959,0.610056731339152,0.4463859012045658,-0.5296740702224793,0.0,0
Kepler-1753 b,-0.8309654526386675,-0.4634911284070809,-0.2721781592978959,0.4668110245839722,0.7699028133827498,-0.4546066176219326,0.0,0
Kepler-1942 b,-0.944798609048751,-0.4634911284070809,-0.2721781592978959,0.6322114499167876,0.6510002256281437,-0.4536698187837385,0.0,0
Kepler-1799 b,-1.3390430459211438,-0.4634911284070809,-0.2721781592978959,0.468495874283363,1.0591840677734867,-0.3678340626404996,0.0,0
Kepler-600 b,-0.7351264728362784,-0.4634911284070809,-0.2721781592978959,0.3670958522877303,0.5251705663693015,-0.5653850327641038,0.0,0
Kepler-641 b,-1.0273517346904029,-0.4634911284070809,-0.2721781592978959,0.5528400299342293,0.5521386896999043,-0.5069961271221599,0.0,0
Kepler-208 b,-0.8925775382863943,-0.4634911284070809,-0.2721781592978959,0.6044080818401851,0.5527322446578196,-0.4933213383247323,0.0,0
Kepler-1832 b,-0.5390550359481896,-0.4634911284070809,-0.2721781592978959,0.7615368178946402,0.614543192422853,-0.4327045177492549,0.0,0
Kepler-1730 b,-1.2114687780866775,-0.4634911284070809,-0.2721781592978959,0.3265953619655101,0.6130307600346606,-0.5417421021455309,0.0,0
HD 106252 b,1.5500973084400311,2.155323140518369,3.6738204122018745,-0.923785713424042,-0.5831033607694204,1.3767853435527484,0.0,3
Kepler-1955 b,-0.4700951675656151,-0.4634911284070809,-0.2721781592978959,0.7528636830969255,0.4518748566894556,-0.4880544377045854,0.0,0
Kepler-1713 b,-0.0722690818737225,-0.4634911284070809,-0.2721781592978959,0.4461155359442394,0.596188861347356,-0.5186145040370446,0.0,0
Kepler-580 b,-0.1630583172423997,-0.4634911284070809,-0.2721781592978959,0.3598063896742539,0.455470493280463,-0.5952742051635462,0.0,0
Kepler-514 b,-0.481933031271187,-0.4634911284070809,-0.2721781592978959,0.4209655359889113,0.9826691999774112,-0.3985846777975488,0.0,0
Kepler-132 b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.3540587867370888,0.4937727411274705,-0.5812456311824019,0.0,0
Kepler-1486 b,-1.291248986261103,-0.4634911284070809,-0.2721781592978959,0.5227701460354399,0.7055157701838218,-0.4625734644311964,0.0,0
Kepler-590 b,-1.2100183982281911,-0.4634911284070809,-0.2721781592978959,0.6686516413332169,0.8628670019176927,-0.3819447979871163,0.0,0
Kepler-166 c,-0.7149950238391724,-0.4634911284070809,-0.2721781592978959,0.586021816397433,0.9008839691573975,-0.3890480787382386,0.0,0
Kepler-596 b,-1.0566679829678962,-0.4634911284070809,-0.2721781592978959,0.4966293476809024,1.0722335769565488,-0.3590688556417112,0.0,0
Kepler-1838 b,-0.4738933109211596,-0.4634911284070809,-0.2721781592978959,0.7380904486718542,0.4358910056013915,-0.4977331955889295,0.0,0
Kepler-137 c,-0.0976523560452252,-0.4634911284070809,-0.2721781592978959,0.3303345887357773,0.5787418426795603,-0.5539002019447435,0.0,0
Kepler-523 b,0.0803630626271729,-0.4634911284070809,-0.2721781592978959,0.3721040168719216,0.70917145463874,-0.496278206114964,0.0,0
Kepler-140 b,-0.6893752996815353,-0.4634911284070809,-0.2721781592978959,0.4466633199723274,0.7790088134672475,-0.4561467196744299,0.0,0
Kepler-594 b,-0.8873040879319881,-0.4634911284070809,-0.2721781592978959,0.4829047912566803,0.953512166950656,-0.3950958688484328,0.0,0
KMT-2019-BLG-0953L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0794179195771354,-1.2928473959398894,-2.5276384256719098,0.0,0
KMT-2021-BLG-1391L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.1038115936462383,-1.2842996180338424,-2.487116966293071,0.0,0
KMT-2021-BLG-1372L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,-0.0051383657999436,-1.2855268277471303,1.7263148527257188,0.0,1
KMT-2021-BLG-0748L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.1359695239861202,-1.2515063452648578,-2.388031992040201,0.0,0
MOA-2007-BLG-400L b,-0.2772057243027166,2.177865462924018,-0.2721781592978959,0.1360365995213089,-1.3004415658058073,-2.497114641423743,0.0,2
KMT-2019-BLG-1042L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.1012609189895771,-1.2775762453255994,-2.474263628038214,0.0,0
KMT-2017-BLG-1003L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.010556078399459,-1.23160109348404,-2.459694493557464,0.0,0
KMT-2016-BLG-1105L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0283861388231669,-1.25895508092451,-2.500086574024984,0.0,0
OGLE-2019-BLG-1053L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0943807715522159,-1.2742113280720206,-2.4727400042147303,0.0,0
OGLE-2018-BLG-0506L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0490312951894,-1.3370299188040196,1.7258860418392576,0.0,1
OGLE-2014-BLG-0676L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0573628644920816,-1.318535659995395,1.7263148527257188,0.0,1
KMT-2019-BLG-1367L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.1369057315925798,-1.307828445716537,-2.513554528497985,0.0,0
OGLE-2017-BLG-1806L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0314391226501844,-1.230112999147142,-2.435964452297801,0.0,0
Kepler-181 c,-0.722210515061749,-0.4634911284070809,-0.2721781592978959,0.6625276246627919,0.973736963816766,-0.3531065546796454,0.0,0
OGLE-2019-BLG-1492L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0931107658659364,-1.2922440593019158,-2.5142664144168774,0.0,0
SR 12 AB c,0.8605200711326543,-0.4634911284070809,-0.2721781592978959,-0.2742691816275881,-1.2362829705414622,1.7082261419397176,0.0,1
KMT-2019-BLG-1552L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0840499604319653,-1.2773832693752618,-2.48883034140478,0.0,0
KMT-2017-BLG-0428L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.116708042956373,-1.2902881808045696,-2.489748481151977,0.0,0
Kepler-642 b,-0.897813446951282,-0.4634911284070809,-0.2721781592978959,0.6030002856057904,0.5576408558142839,-0.4920020065476718,0.0,0
Kepler-244 b,-1.0628666747725468,-0.4634911284070809,-0.2721781592978959,0.4437395008405278,0.5413182872606205,-0.5393258409818145,0.0,0
Kepler-1090 c,-0.9561112994654354,-0.4634911284070809,-0.2721781592978959,0.6498225830102662,0.6563437943844193,-0.4476211178589668,0.0,0
Kepler-1776 b,-0.8138838091699296,-0.4634911284070809,-0.2721781592978959,0.5457429787674271,0.7944857877784055,-0.4292081288177903,0.0,0
Kepler-461 b,-0.8157378729351,-0.4634911284070809,-0.2721781592978959,0.5633374293186207,0.745332591692587,-0.4403928215676949,0.0,0
Kepler-931 b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.6883124986951361,0.5649167113677042,-0.4673256973261958,0.0,0
Kepler-1650 b,0.6983983612882051,-0.4634911284070809,-0.2721781592978959,0.7041518034871401,0.5699272967919674,-0.4615677182484083,0.0,0
Kepler-1858 b,-0.9377394890390855,-0.4634911284070809,-0.2721781592978959,0.5647823550080299,0.7710626595269866,-0.432089113113077,0.0,0
Kepler-1851 b,-1.253472828426586,-0.4634911284070809,-0.2721781592978959,0.4079967842951743,0.7164349342189107,-0.4856132075884943,0.0,0
Kepler-1751 b,-1.169319561735079,-0.4634911284070809,-0.2721781592978959,0.3894794742232156,0.9493092595636612,-0.4145506737626903,0.0,0
Kepler-1893 b,-1.0700167693628913,-0.4634911284070809,-0.2721781592978959,0.7221476420056373,0.67302365575109,-0.4246608550848595,0.0,0
Kepler-1311 d,-0.9621232189515054,-0.4634911284070809,-0.2721781592978959,0.5002175592790742,0.6193649818525382,-0.49693787675383,0.0,0
Kepler-1689 b,-0.0683751252858443,-0.4634911284070809,-0.2721781592978959,0.5467173575385623,0.3668105479919669,-0.578374172674597,0.0,0
Kepler-1847 b,-1.274810317136816,-0.4634911284070809,-0.2721781592978959,0.6743115297889032,0.6457006801928522,-0.4449102749921607,0.0,0
Kepler-1865 b,-0.9984259403425544,-0.4634911284070809,-0.2721781592978959,0.6057003519438062,0.5059300737545339,-0.5093286866037912,0.0,0
Kepler-1663 b,-0.2041851170866487,-0.4634911284070809,-0.2721781592978959,0.5182103354187488,0.8974278178320428,-0.4042910834130541,0.0,0
Kepler-1073 d,-0.9204466567164176,-0.4634911284070809,-0.2721781592978959,0.6110646051675143,0.3476600719625581,-0.5671380361321394,0.0,0
KIC 8540376 c,-1.080813832378066,-0.4634911284070809,-0.2721781592978959,0.3355197128052645,0.6653388120476139,-0.520256200203474,0.0,0
OGLE-2017-BLG-0406L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0733378464135711,-1.3092087060216933,-2.5337480474549903,0.0,0
Kepler-913 c,-1.0387699739239686,-0.4634911284070809,-0.2721781592978959,0.7002589279075667,0.5238617527202284,-0.477827833553737,0.0,0
Kepler-1861 b,-0.9358880356072772,-0.4634911284070809,-0.2721781592978959,0.654589397837734,0.9640448265959136,-0.3573189627259536,0.0,0
Kepler-1691 b,-1.1610609360851758,-0.4634911284070809,-0.2721781592978959,0.4211295768762687,0.4781064103088179,-0.5695258482240405,0.0,0
Kepler-381 b,0.026529104206125,-0.4634911284070809,-0.2721781592978959,0.3969809426304813,0.619709045740847,-0.5222520227134351,0.0,0
Kepler-1889 b,-1.2012271190560757,-0.4634911284070809,-0.2721781592978959,0.6900736691238034,0.488070275778877,-0.4927730216649495,0.0,0
HD 216520 b,1.7623989412647922,2.155323140518369,3.6742366992696143,2.253829608884221,2.7161231711274207,0.1861927123392161,0.0,3
Kepler-1796 b,-0.932653042851725,-0.4634911284070809,-0.2721781592978959,0.8084183087927176,0.6605928709702527,-0.4071053730145181,0.0,0
Kepler-1038 b,-0.6895303051156021,-0.4634911284070809,-0.2721781592978959,0.7375600443469835,0.6355177288048441,-0.4322877201582704,0.0,0
Kepler-1867 b,-0.8037774333552652,-0.4634911284070809,-0.2721781592978959,0.6326368978601469,0.5991605813063234,-0.4703926352555598,0.0,0
Kepler-1693 b,-0.8794259856560415,-0.4634911284070809,-0.2721781592978959,0.5133962138845426,0.8600941965929616,-0.4163932560783336,0.0,0
GJ 887 c,1.90975001521724,2.155323140518369,3.674234735625266,2.4610684307643136,-1.388225519151148,-2.399940730614883,0.0,3
Kepler-1966 b,-0.5352371743319271,-0.4634911284070809,-0.2721781592978959,0.5686581049012547,0.4916190557973842,-0.5244657029973208,0.0,0
Kepler-1690 b,-0.8273338849305258,-0.4634911284070809,-0.2721781592978959,0.4649419555633863,0.5201611593389193,-0.5416820428852048,0.0,0
Kepler-1064 b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.5508256075011903,0.3233266297162456,-0.594905115151431,0.0,0
Kepler-141 b,-0.0918219637100425,-0.4634911284070809,-0.2721781592978959,0.710599963522735,0.8338156731279549,-0.3807360865060352,0.0,0
Kepler-994 b,0.3767979990894931,-0.4634911284070809,-0.2721781592978959,0.4864580449588743,0.8152034725711342,-0.4359258450404367,0.0,0
Kepler-824 b,-1.1362593667057586,-0.4634911284070809,-0.2721781592978959,0.5200410157370138,0.4165421911908477,-0.5662986600741367,0.0,0
Kepler-1211 b,-1.3021038479912814,-0.4634911284070809,-0.2721781592978959,0.4090557151261412,0.4701143999380751,-0.5759568785534851,0.0,0
Kepler-333 b,-0.1646256844381444,-0.4634911284070809,-0.2721781592978959,0.5642547109702366,0.472854669766399,-0.5325482524351771,0.0,0
Kepler-841 b,-1.0431173930389053,-0.4634911284070809,-0.2721781592978959,0.3762943503895403,0.8966527096871026,-0.4333794531836158,0.0,0
Kepler-153 c,-0.4897965135611713,-0.4634911284070809,-0.2721781592978959,0.3373017691183333,0.8642425006694809,-0.4514369506016886,0.0,0
Kepler-387 c,-0.913613813920469,-0.4634911284070809,-0.2721781592978959,0.4565949423683826,0.7173609610905053,-0.4741396250664938,0.0,0
Kepler-934 b,-0.7214960648040741,-0.4634911284070809,-0.2721781592978959,0.5154865128305515,0.6157530694441958,-0.4943797745499762,0.0,0
